anio,prevalencia_contactos,porcentaje_ninos,elegibles_tratamiento,year,e_tbhiv_prct,e_mort_exc_tbhiv_100k,e_mort_tbhiv_100k,c_cdr
2021,5.7,14.0,240.0,2003,5.3,32.0,7.5,42.0
2021,5.7,14.0,240.0,2004,5.4,28.0,7.4,45.0
2021,5.7,14.0,240.0,2005,5.8,28.0,8.2,44.0
2021,5.7,14.0,240.0,2006,6.3,26.0,8.7,46.0
2021,5.7,14.0,240.0,2007,4.4,25.0,5.2,46.0
2021,5.7,14.0,240.0,2008,3.8,23.0,4.2,47.0
2021,5.7,14.0,240.0,2009,6.9,22.0,4.6,47.0
2021,5.7,14.0,240.0,2010,6.9,21.0,4.1,48.0
2021,5.7,14.0,240.0,2011,7.1,19.0,4.0,50.0
2021,5.7,14.0,240.0,2012,7.0,17.0,6.3,52.0
2021,5.7,14.0,240.0,2013,6.2,17.0,5.4,52.0
2021,5.7,14.0,240.0,2014,5.2,16.0,4.3,53.0
2021,5.7,14.0,240.0,2015,4.3,15.0,3.3,54.0
2021,5.7,14.0,240.0,2016,3.3,13.0,2.4,56.0
2021,5.7,14.0,240.0,2017,3.7,12.0,2.5,57.0
2021,5.7,14.0,240.0,2018,3.4,11.0,2.3,57.0
2021,5.7,14.0,240.0,2019,3.3,9.8,2.0,60.0
2021,5.7,14.0,240.0,2020,3.3,8.9,1.8,59.0
2021,5.7,14.0,240.0,2021,3.0,9.4,2.2,47.0
2021,5.7,14.0,240.0,2022,2.5,11.0,2.7,58.0
2021,5.7,14.0,240.0,2023,2.5,11.0,2.4,57.0
2022,7.3,8.1,240.0,2000,6.6,37.0,3.9,39.0
2022,7.3,8.1,240.0,2001,5.9,35.0,3.8,40.0
2022,7.3,8.1,240.0,2002,5.4,32.0,7.3,43.0
2022,7.3,8.1,240.0,2003,5.3,32.0,7.5,42.0
2022,7.3,8.1,240.0,2004,5.4,28.0,7.4,45.0
2022,7.3,8.1,240.0,2005,5.8,28.0,8.2,44.0
2022,7.3,8.1,240.0,2006,6.3,26.0,8.7,46.0
2022,7.3,8.1,240.0,2007,4.4,25.0,5.2,46.0
2022,7.3,8.1,240.0,2008,3.8,23.0,4.2,47.0
2022,7.3,8.1,240.0,2009,6.9,22.0,4.6,47.0
2022,7.3,8.1,240.0,2010,6.9,21.0,4.1,48.0
2022,7.3,8.1,240.0,2011,7.1,19.0,4.0,50.0
2022,7.3,8.1,240.0,2012,7.0,17.0,6.3,52.0
2022,7.3,8.1,240.0,2013,6.2,17.0,5.4,52.0
2022,7.3,8.1,240.0,2014,5.2,16.0,4.3,53.0
2022,7.3,8.1,240.0,2015,4.3,15.0,3.3,54.0
2022,7.3,8.1,240.0,2016,3.3,13.0,2.4,56.0
2022,7.3,8.1,240.0,2017,3.7,12.0,2.5,57.0
2022,7.3,8.1,240.0,2018,3.4,11.0,2.3,57.0
2022,7.3,8.1,240.0,2019,3.3,9.8,2.0,60.0
2022,7.3,8.1,240.0,2020,3.3,8.9,1.8,59.0
2022,7.3,8.1,240.0,2021,3.0,9.4,2.2,47.0
2022,7.3,8.1,240.0,2022,2.5,11.0,2.7,58.0
2022,7.3,8.1,240.0,2023,2.5,11.0,2.4,57.0
2023,8.6,5.0,240.0,2000,6.6,37.0,3.9,39.0
2023,8.6,5.0,240.0,2001,5.9,35.0,3.8,40.0
2023,8.6,5.0,240.0,2002,5.4,32.0,7.3,43.0
2023,8.6,5.0,240.0,2003,5.3,32.0,7.5,42.0
2023,8.6,5.0,240.0,2004,5.4,28.0,7.4,45.0
2023,8.6,5.0,240.0,2005,5.8,28.0,8.2,44.0
2023,8.6,5.0,240.0,2006,6.3,26.0,8.7,46.0
2023,8.6,5.0,240.0,2007,4.4,25.0,5.2,46.0
2023,8.6,5.0,240.0,2008,3.8,23.0,4.2,47.0
2023,8.6,5.0,240.0,2009,6.9,22.0,4.6,47.0
2023,8.6,5.0,240.0,2010,6.9,21.0,4.1,48.0
2023,8.6,5.0,240.0,2011,7.1,19.0,4.0,50.0
2023,8.6,5.0,240.0,2012,7.0,17.0,6.3,52.0
2023,8.6,5.0,240.0,2013,6.2,17.0,5.4,52.0
2023,8.6,5.0,240.0,2014,5.2,16.0,4.3,53.0
2023,8.6,5.0,240.0,2015,4.3,15.0,3.3,54.0
2023,8.6,5.0,240.0,2016,3.3,13.0,2.4,56.0
2023,8.6,5.0,240.0,2017,3.7,12.0,2.5,57.0
2023,8.6,5.0,240.0,2018,3.4,11.0,2.3,57.0
2023,8.6,5.0,240.0,2019,3.3,9.8,2.0,60.0
2023,8.6,5.0,240.0,2020,3.3,8.9,1.8,59.0
2023,8.6,5.0,240.0,2021,3.0,9.4,2.2,47.0
2023,8.6,5.0,240.0,2022,2.5,11.0,2.7,58.0
2023,8.6,5.0,240.0,2023,2.5,11.0,2.4,57.0
2015,6.1,57.38553387406119,240.0,2000,0.68,19.0,0.1,60.0
2015,6.1,57.38553387406119,240.0,2001,0.58,18.0,0.09,59.0
2015,6.1,57.38553387406119,240.0,2002,0.52,19.0,0.1,55.0
2015,6.1,57.38553387406119,240.0,2003,0.49,19.0,0.11,51.0
2015,6.1,57.38553387406119,240.0,2004,0.48,17.0,0.12,52.0
2015,6.1,57.38553387406119,240.0,2005,0.52,16.0,0.14,50.0
2015,6.1,57.38553387406119,240.0,2006,0.57,15.0,0.15,49.0
2015,6.1,57.38553387406119,240.0,2007,0.63,13.0,0.15,52.0
2015,6.1,57.38553387406119,240.0,2008,0.65,11.0,0.14,55.0
2015,6.1,57.38553387406119,240.0,2009,0.69,8.6,0.13,60.0
2015,6.1,57.38553387406119,240.0,2010,0.71,6.8,0.11,64.0
2015,6.1,57.38553387406119,240.0,2011,0.75,6.8,0.12,63.0
2015,6.1,57.38553387406119,240.0,2012,0.79,4.6,0.09,72.0
2015,6.1,57.38553387406119,240.0,2013,0.79,4.1,0.09,74.0
2015,6.1,57.38553387406119,240.0,2014,0.77,5.6,0.11,66.0
2015,6.1,57.38553387406119,240.0,2015,0.75,9.0,0.16,51.0
2015,6.1,57.38553387406119,240.0,2016,0.74,6.7,0.12,61.0
2015,6.1,57.38553387406119,240.0,2017,0.73,6.6,0.12,61.0
2015,6.1,57.38553387406119,240.0,2018,0.73,6.9,0.12,60.0
2015,6.1,57.38553387406119,240.0,2019,0.72,6.5,0.11,61.0
2015,6.1,57.38553387406119,240.0,2020,0.72,11.0,0.15,51.0
2015,6.1,57.38553387406119,240.0,2021,0.72,10.0,0.14,53.0
2015,6.1,57.38553387406119,240.0,2022,0.72,9.7,0.13,56.0
2015,6.1,57.38553387406119,240.0,2023,0.72,9.3,0.13,58.0
2016,4.4,57.28669237824344,240.0,2000,0.68,19.0,0.1,60.0
2016,4.4,57.28669237824344,240.0,2001,0.58,18.0,0.09,59.0
2016,4.4,57.28669237824344,240.0,2002,0.52,19.0,0.1,55.0
2016,4.4,57.28669237824344,240.0,2003,0.49,19.0,0.11,51.0
2016,4.4,57.28669237824344,240.0,2004,0.48,17.0,0.12,52.0
2016,4.4,57.28669237824344,240.0,2005,0.52,16.0,0.14,50.0
2016,4.4,57.28669237824344,240.0,2006,0.57,15.0,0.15,49.0
2016,4.4,57.28669237824344,240.0,2007,0.63,13.0,0.15,52.0
2016,4.4,57.28669237824344,240.0,2008,0.65,11.0,0.14,55.0
2016,4.4,57.28669237824344,240.0,2009,0.69,8.6,0.13,60.0
2016,4.4,57.28669237824344,240.0,2010,0.71,6.8,0.11,64.0
2016,4.4,57.28669237824344,240.0,2011,0.75,6.8,0.12,63.0
2016,4.4,57.28669237824344,240.0,2012,0.79,4.6,0.09,72.0
2016,4.4,57.28669237824344,240.0,2013,0.79,4.1,0.09,74.0
2016,4.4,57.28669237824344,240.0,2014,0.77,5.6,0.11,66.0
2016,4.4,57.28669237824344,240.0,2015,0.75,9.0,0.16,51.0
2016,4.4,57.28669237824344,240.0,2016,0.74,6.7,0.12,61.0
2016,4.4,57.28669237824344,240.0,2017,0.73,6.6,0.12,61.0
2016,4.4,57.28669237824344,240.0,2018,0.73,6.9,0.12,60.0
2016,4.4,57.28669237824344,240.0,2019,0.72,6.5,0.11,61.0
2016,4.4,57.28669237824344,240.0,2020,0.72,11.0,0.15,51.0
2016,4.4,57.28669237824344,240.0,2021,0.72,10.0,0.14,53.0
2016,4.4,57.28669237824344,240.0,2022,0.72,9.7,0.13,56.0
2016,4.4,57.28669237824344,240.0,2023,0.72,9.3,0.13,58.0
2017,16.0,57.25553825906792,240.0,2000,0.68,19.0,0.1,60.0
2017,16.0,57.25553825906792,240.0,2001,0.58,18.0,0.09,59.0
2017,16.0,57.25553825906792,240.0,2002,0.52,19.0,0.1,55.0
2017,16.0,57.25553825906792,240.0,2003,0.49,19.0,0.11,51.0
2017,16.0,57.25553825906792,240.0,2004,0.48,17.0,0.12,52.0
2017,16.0,57.25553825906792,240.0,2005,0.52,16.0,0.14,50.0
2017,16.0,57.25553825906792,240.0,2006,0.57,15.0,0.15,49.0
2017,16.0,57.25553825906792,240.0,2007,0.63,13.0,0.15,52.0
2017,16.0,57.25553825906792,240.0,2008,0.65,11.0,0.14,55.0
2017,16.0,57.25553825906792,240.0,2009,0.69,8.6,0.13,60.0
2017,16.0,57.25553825906792,240.0,2010,0.71,6.8,0.11,64.0
2017,16.0,57.25553825906792,240.0,2011,0.75,6.8,0.12,63.0
2017,16.0,57.25553825906792,240.0,2012,0.79,4.6,0.09,72.0
2017,16.0,57.25553825906792,240.0,2013,0.79,4.1,0.09,74.0
2017,16.0,57.25553825906792,240.0,2014,0.77,5.6,0.11,66.0
2017,16.0,57.25553825906792,240.0,2015,0.75,9.0,0.16,51.0
2017,16.0,57.25553825906792,240.0,2016,0.74,6.7,0.12,61.0
2017,16.0,57.25553825906792,240.0,2017,0.73,6.6,0.12,61.0
2017,16.0,57.25553825906792,240.0,2018,0.73,6.9,0.12,60.0
2017,16.0,57.25553825906792,240.0,2019,0.72,6.5,0.11,61.0
2017,16.0,57.25553825906792,240.0,2020,0.72,11.0,0.15,51.0
2017,16.0,57.25553825906792,240.0,2021,0.72,10.0,0.14,53.0
2017,16.0,57.25553825906792,240.0,2022,0.72,9.7,0.13,56.0
2017,16.0,57.25553825906792,240.0,2023,0.72,9.3,0.13,58.0
2018,16.0,57.32242771323086,240.0,2000,0.68,19.0,0.1,60.0
2018,16.0,57.32242771323086,240.0,2001,0.58,18.0,0.09,59.0
2018,16.0,57.32242771323086,240.0,2002,0.52,19.0,0.1,55.0
2018,16.0,57.32242771323086,240.0,2003,0.49,19.0,0.11,51.0
2018,16.0,57.32242771323086,240.0,2004,0.48,17.0,0.12,52.0
2018,16.0,57.32242771323086,240.0,2005,0.52,16.0,0.14,50.0
2018,16.0,57.32242771323086,240.0,2006,0.57,15.0,0.15,49.0
2018,16.0,57.32242771323086,240.0,2007,0.63,13.0,0.15,52.0
2018,16.0,57.32242771323086,240.0,2008,0.65,11.0,0.14,55.0
2018,16.0,57.32242771323086,240.0,2009,0.69,8.6,0.13,60.0
2018,16.0,57.32242771323086,240.0,2010,0.71,6.8,0.11,64.0
2018,16.0,57.32242771323086,240.0,2011,0.75,6.8,0.12,63.0
2018,16.0,57.32242771323086,240.0,2012,0.79,4.6,0.09,72.0
2018,16.0,57.32242771323086,240.0,2013,0.79,4.1,0.09,74.0
2018,16.0,57.32242771323086,240.0,2014,0.77,5.6,0.11,66.0
2018,16.0,57.32242771323086,240.0,2015,0.75,9.0,0.16,51.0
2018,16.0,57.32242771323086,240.0,2016,0.74,6.7,0.12,61.0
2018,16.0,57.32242771323086,240.0,2017,0.73,6.6,0.12,61.0
2018,16.0,57.32242771323086,240.0,2018,0.73,6.9,0.12,60.0
2018,16.0,57.32242771323086,240.0,2019,0.72,6.5,0.11,61.0
2018,16.0,57.32242771323086,240.0,2020,0.72,11.0,0.15,51.0
2018,16.0,57.32242771323086,240.0,2021,0.72,10.0,0.14,53.0
2018,16.0,57.32242771323086,240.0,2022,0.72,9.7,0.13,56.0
2018,16.0,57.32242771323086,240.0,2023,0.72,9.3,0.13,58.0
2019,15.0,57.398125783230725,240.0,2000,0.68,19.0,0.1,60.0
2019,15.0,57.398125783230725,240.0,2001,0.58,18.0,0.09,59.0
2019,15.0,57.398125783230725,240.0,2002,0.52,19.0,0.1,55.0
2019,15.0,57.398125783230725,240.0,2003,0.49,19.0,0.11,51.0
2019,15.0,57.398125783230725,240.0,2004,0.48,17.0,0.12,52.0
2019,15.0,57.398125783230725,240.0,2005,0.52,16.0,0.14,50.0
2019,15.0,57.398125783230725,240.0,2006,0.57,15.0,0.15,49.0
2019,15.0,57.398125783230725,240.0,2007,0.63,13.0,0.15,52.0
2019,15.0,57.398125783230725,240.0,2008,0.65,11.0,0.14,55.0
2019,15.0,57.398125783230725,240.0,2009,0.69,8.6,0.13,60.0
2019,15.0,57.398125783230725,240.0,2010,0.71,6.8,0.11,64.0
2019,15.0,57.398125783230725,240.0,2011,0.75,6.8,0.12,63.0
2019,15.0,57.398125783230725,240.0,2012,0.79,4.6,0.09,72.0
2019,15.0,57.398125783230725,240.0,2013,0.79,4.1,0.09,74.0
2019,15.0,57.398125783230725,240.0,2014,0.77,5.6,0.11,66.0
2019,15.0,57.398125783230725,240.0,2015,0.75,9.0,0.16,51.0
2019,15.0,57.398125783230725,240.0,2016,0.74,6.7,0.12,61.0
2019,15.0,57.398125783230725,240.0,2017,0.73,6.6,0.12,61.0
2019,15.0,57.398125783230725,240.0,2018,0.73,6.9,0.12,60.0
2019,15.0,57.398125783230725,240.0,2019,0.72,6.5,0.11,61.0
2019,15.0,57.398125783230725,240.0,2020,0.72,11.0,0.15,51.0
2019,15.0,57.398125783230725,240.0,2021,0.72,10.0,0.14,53.0
2019,15.0,57.398125783230725,240.0,2022,0.72,9.7,0.13,56.0
2019,15.0,57.398125783230725,240.0,2023,0.72,9.3,0.13,58.0
2020,1.9,5.0,240.0,2000,0.68,19.0,0.1,60.0
2020,1.9,5.0,240.0,2001,0.58,18.0,0.09,59.0
2020,1.9,5.0,240.0,2002,0.52,19.0,0.1,55.0
2020,1.9,5.0,240.0,2003,0.49,19.0,0.11,51.0
2020,1.9,5.0,240.0,2004,0.48,17.0,0.12,52.0
2020,1.9,5.0,240.0,2005,0.52,16.0,0.14,50.0
2020,1.9,5.0,240.0,2006,0.57,15.0,0.15,49.0
2020,1.9,5.0,240.0,2007,0.63,13.0,0.15,52.0
2020,1.9,5.0,240.0,2008,0.65,11.0,0.14,55.0
2020,1.9,5.0,240.0,2009,0.69,8.6,0.13,60.0
2020,1.9,5.0,240.0,2010,0.71,6.8,0.11,64.0
2020,1.9,5.0,240.0,2011,0.75,6.8,0.12,63.0
2020,1.9,5.0,240.0,2012,0.79,4.6,0.09,72.0
2020,1.9,5.0,240.0,2013,0.79,4.1,0.09,74.0
2020,1.9,5.0,240.0,2014,0.77,5.6,0.11,66.0
2020,1.9,5.0,240.0,2015,0.75,9.0,0.16,51.0
2020,1.9,5.0,240.0,2016,0.74,6.7,0.12,61.0
2020,1.9,5.0,240.0,2017,0.73,6.6,0.12,61.0
2020,1.9,5.0,240.0,2018,0.73,6.9,0.12,60.0
2020,1.9,5.0,240.0,2019,0.72,6.5,0.11,61.0
2020,1.9,5.0,240.0,2020,0.72,11.0,0.15,51.0
2020,1.9,5.0,240.0,2021,0.72,10.0,0.14,53.0
2020,1.9,5.0,240.0,2022,0.72,9.7,0.13,56.0
2020,1.9,5.0,240.0,2023,0.72,9.3,0.13,58.0
2021,15.5,57.43454095514514,240.0,2000,0.68,19.0,0.1,60.0
2021,15.5,57.43454095514514,240.0,2001,0.58,18.0,0.09,59.0
2021,15.5,57.43454095514514,240.0,2002,0.52,19.0,0.1,55.0
2021,15.5,57.43454095514514,240.0,2003,0.49,19.0,0.11,51.0
2021,15.5,57.43454095514514,240.0,2004,0.48,17.0,0.12,52.0
2021,15.5,57.43454095514514,240.0,2005,0.52,16.0,0.14,50.0
2021,15.5,57.43454095514514,240.0,2006,0.57,15.0,0.15,49.0
2021,15.5,57.43454095514514,240.0,2007,0.63,13.0,0.15,52.0
2021,15.5,57.43454095514514,240.0,2008,0.65,11.0,0.14,55.0
2021,15.5,57.43454095514514,240.0,2009,0.69,8.6,0.13,60.0
2021,15.5,57.43454095514514,240.0,2010,0.71,6.8,0.11,64.0
2021,15.5,57.43454095514514,240.0,2011,0.75,6.8,0.12,63.0
2021,15.5,57.43454095514514,240.0,2012,0.79,4.6,0.09,72.0
2021,15.5,57.43454095514514,240.0,2013,0.79,4.1,0.09,74.0
2021,15.5,57.43454095514514,240.0,2014,0.77,5.6,0.11,66.0
2021,15.5,57.43454095514514,240.0,2015,0.75,9.0,0.16,51.0
2021,15.5,57.43454095514514,240.0,2016,0.74,6.7,0.12,61.0
2021,15.5,57.43454095514514,240.0,2017,0.73,6.6,0.12,61.0
2021,15.5,57.43454095514514,240.0,2018,0.73,6.9,0.12,60.0
2021,15.5,57.43454095514514,240.0,2019,0.72,6.5,0.11,61.0
2021,15.5,57.43454095514514,240.0,2020,0.72,11.0,0.15,51.0
2021,15.5,57.43454095514514,240.0,2021,0.72,10.0,0.14,53.0
2021,15.5,57.43454095514514,240.0,2022,0.72,9.7,0.13,56.0
2021,15.5,57.43454095514514,240.0,2023,0.72,9.3,0.13,58.0
2022,19.0,57.346162889420775,240.0,2000,0.68,19.0,0.1,60.0
2022,19.0,57.346162889420775,240.0,2001,0.58,18.0,0.09,59.0
2022,19.0,57.346162889420775,240.0,2002,0.52,19.0,0.1,55.0
2022,19.0,57.346162889420775,240.0,2003,0.49,19.0,0.11,51.0
2022,19.0,57.346162889420775,240.0,2004,0.48,17.0,0.12,52.0
2022,19.0,57.346162889420775,240.0,2005,0.52,16.0,0.14,50.0
2022,19.0,57.346162889420775,240.0,2006,0.57,15.0,0.15,49.0
2022,19.0,57.346162889420775,240.0,2007,0.63,13.0,0.15,52.0
2022,19.0,57.346162889420775,240.0,2008,0.65,11.0,0.14,55.0
2022,19.0,57.346162889420775,240.0,2009,0.69,8.6,0.13,60.0
2022,19.0,57.346162889420775,240.0,2010,0.71,6.8,0.11,64.0
2022,19.0,57.346162889420775,240.0,2011,0.75,6.8,0.12,63.0
2022,19.0,57.346162889420775,240.0,2012,0.79,4.6,0.09,72.0
2022,19.0,57.346162889420775,240.0,2013,0.79,4.1,0.09,74.0
2022,19.0,57.346162889420775,240.0,2014,0.77,5.6,0.11,66.0
2022,19.0,57.346162889420775,240.0,2015,0.75,9.0,0.16,51.0
2022,19.0,57.346162889420775,240.0,2016,0.74,6.7,0.12,61.0
2022,19.0,57.346162889420775,240.0,2017,0.73,6.6,0.12,61.0
2022,19.0,57.346162889420775,240.0,2018,0.73,6.9,0.12,60.0
2022,19.0,57.346162889420775,240.0,2019,0.72,6.5,0.11,61.0
2022,19.0,57.346162889420775,240.0,2020,0.72,11.0,0.15,51.0
2022,19.0,57.346162889420775,240.0,2021,0.72,10.0,0.14,53.0
2022,19.0,57.346162889420775,240.0,2022,0.72,9.7,0.13,56.0
2022,19.0,57.346162889420775,240.0,2023,0.72,9.3,0.13,58.0
2023,13.0,57.33717736569039,240.0,2000,0.68,19.0,0.1,60.0
2023,13.0,57.33717736569039,240.0,2001,0.58,18.0,0.09,59.0
2023,13.0,57.33717736569039,240.0,2002,0.52,19.0,0.1,55.0
2023,13.0,57.33717736569039,240.0,2003,0.49,19.0,0.11,51.0
2023,13.0,57.33717736569039,240.0,2004,0.48,17.0,0.12,52.0
2023,13.0,57.33717736569039,240.0,2005,0.52,16.0,0.14,50.0
2023,13.0,57.33717736569039,240.0,2006,0.57,15.0,0.15,49.0
2023,13.0,57.33717736569039,240.0,2007,0.63,13.0,0.15,52.0
2023,13.0,57.33717736569039,240.0,2008,0.65,11.0,0.14,55.0
2023,13.0,57.33717736569039,240.0,2009,0.69,8.6,0.13,60.0
2023,13.0,57.33717736569039,240.0,2010,0.71,6.8,0.11,64.0
2023,13.0,57.33717736569039,240.0,2011,0.75,6.8,0.12,63.0
2023,13.0,57.33717736569039,240.0,2012,0.79,4.6,0.09,72.0
2023,13.0,57.33717736569039,240.0,2013,0.79,4.1,0.09,74.0
2023,13.0,57.33717736569039,240.0,2014,0.77,5.6,0.11,66.0
2023,13.0,57.33717736569039,240.0,2015,0.75,9.0,0.16,51.0
2023,13.0,57.33717736569039,240.0,2016,0.74,6.7,0.12,61.0
2023,13.0,57.33717736569039,240.0,2017,0.73,6.6,0.12,61.0
2023,13.0,57.33717736569039,240.0,2018,0.73,6.9,0.12,60.0
2023,13.0,57.33717736569039,240.0,2019,0.72,6.5,0.11,61.0
2023,13.0,57.33717736569039,240.0,2020,0.72,11.0,0.15,51.0
2023,13.0,57.33717736569039,240.0,2021,0.72,10.0,0.14,53.0
2023,13.0,57.33717736569039,240.0,2022,0.72,9.7,0.13,56.0
2023,13.0,57.33717736569039,240.0,2023,0.72,9.3,0.13,58.0
2015,5.0,55.64395180212828,240.0,2000,81.0,36.0,192.0,66.0
2015,5.0,55.64395180212828,240.0,2001,76.0,43.0,186.0,62.0
2015,5.0,55.64395180212828,240.0,2002,73.0,34.0,133.0,73.0
2015,5.0,55.64395180212828,240.0,2003,71.0,28.0,106.0,79.0
2015,5.0,55.64395180212828,240.0,2004,69.0,30.0,108.0,76.0
2015,5.0,55.64395180212828,240.0,2005,70.0,32.0,119.0,70.0
2015,5.0,55.64395180212828,240.0,2006,71.0,30.0,120.0,68.0
2015,5.0,55.64395180212828,240.0,2007,72.0,28.0,120.0,66.0
2015,5.0,55.64395180212828,240.0,2008,68.0,30.0,122.0,63.0
2015,5.0,55.64395180212828,240.0,2009,67.0,28.0,110.0,65.0
2015,5.0,55.64395180212828,240.0,2010,65.0,29.0,103.0,64.0
2015,5.0,55.64395180212828,240.0,2011,64.0,29.0,98.0,63.0
2015,5.0,55.64395180212828,240.0,2012,61.0,32.0,97.0,60.0
2015,5.0,55.64395180212828,240.0,2013,62.0,30.0,92.0,60.0
2015,5.0,55.64395180212828,240.0,2014,61.0,30.0,86.0,59.0
2015,5.0,55.64395180212828,240.0,2015,60.0,30.0,84.0,57.0
2015,5.0,55.64395180212828,240.0,2016,58.0,29.0,73.0,60.0
2015,5.0,55.64395180212828,240.0,2017,59.0,29.0,76.0,57.0
2015,5.0,55.64395180212828,240.0,2018,59.0,28.0,74.0,56.0
2015,5.0,55.64395180212828,240.0,2019,46.0,33.0,53.0,59.0
2015,5.0,55.64395180212828,240.0,2020,39.0,32.0,41.0,66.0
2015,5.0,55.64395180212828,240.0,2021,34.0,20.0,21.0,83.0
2015,5.0,55.64395180212828,240.0,2022,32.0,13.0,14.0,91.0
2015,5.0,55.64395180212828,240.0,2023,32.0,11.0,13.0,93.0
2016,5.15,55.43955882169129,240.0,2000,81.0,36.0,192.0,66.0
2016,5.15,55.43955882169129,240.0,2001,76.0,43.0,186.0,62.0
2016,5.15,55.43955882169129,240.0,2002,73.0,34.0,133.0,73.0
2016,5.15,55.43955882169129,240.0,2003,71.0,28.0,106.0,79.0
2016,5.15,55.43955882169129,240.0,2004,69.0,30.0,108.0,76.0
2016,5.15,55.43955882169129,240.0,2005,70.0,32.0,119.0,70.0
2016,5.15,55.43955882169129,240.0,2006,71.0,30.0,120.0,68.0
2016,5.15,55.43955882169129,240.0,2007,72.0,28.0,120.0,66.0
2016,5.15,55.43955882169129,240.0,2008,68.0,30.0,122.0,63.0
2016,5.15,55.43955882169129,240.0,2009,67.0,28.0,110.0,65.0
2016,5.15,55.43955882169129,240.0,2010,65.0,29.0,103.0,64.0
2016,5.15,55.43955882169129,240.0,2011,64.0,29.0,98.0,63.0
2016,5.15,55.43955882169129,240.0,2012,61.0,32.0,97.0,60.0
2016,5.15,55.43955882169129,240.0,2013,62.0,30.0,92.0,60.0
2016,5.15,55.43955882169129,240.0,2014,61.0,30.0,86.0,59.0
2016,5.15,55.43955882169129,240.0,2015,60.0,30.0,84.0,57.0
2016,5.15,55.43955882169129,240.0,2016,58.0,29.0,73.0,60.0
2016,5.15,55.43955882169129,240.0,2017,59.0,29.0,76.0,57.0
2016,5.15,55.43955882169129,240.0,2018,59.0,28.0,74.0,56.0
2016,5.15,55.43955882169129,240.0,2019,46.0,33.0,53.0,59.0
2016,5.15,55.43955882169129,240.0,2020,39.0,32.0,41.0,66.0
2016,5.15,55.43955882169129,240.0,2021,34.0,20.0,21.0,83.0
2016,5.15,55.43955882169129,240.0,2022,32.0,13.0,14.0,91.0
2016,5.15,55.43955882169129,240.0,2023,32.0,11.0,13.0,93.0
2017,0.67,3.4,240.0,2000,81.0,36.0,192.0,66.0
2017,0.67,3.4,240.0,2001,76.0,43.0,186.0,62.0
2017,0.67,3.4,240.0,2002,73.0,34.0,133.0,73.0
2017,0.67,3.4,240.0,2003,71.0,28.0,106.0,79.0
2017,0.67,3.4,240.0,2004,69.0,30.0,108.0,76.0
2017,0.67,3.4,240.0,2005,70.0,32.0,119.0,70.0
2017,0.67,3.4,240.0,2006,71.0,30.0,120.0,68.0
2017,0.67,3.4,240.0,2007,72.0,28.0,120.0,66.0
2017,0.67,3.4,240.0,2008,68.0,30.0,122.0,63.0
2017,0.67,3.4,240.0,2009,67.0,28.0,110.0,65.0
2017,0.67,3.4,240.0,2010,65.0,29.0,103.0,64.0
2017,0.67,3.4,240.0,2011,64.0,29.0,98.0,63.0
2017,0.67,3.4,240.0,2012,61.0,32.0,97.0,60.0
2017,0.67,3.4,240.0,2013,62.0,30.0,92.0,60.0
2017,0.67,3.4,240.0,2014,61.0,30.0,86.0,59.0
2017,0.67,3.4,240.0,2015,60.0,30.0,84.0,57.0
2017,0.67,3.4,240.0,2016,58.0,29.0,73.0,60.0
2017,0.67,3.4,240.0,2017,59.0,29.0,76.0,57.0
2017,0.67,3.4,240.0,2018,59.0,28.0,74.0,56.0
2017,0.67,3.4,240.0,2019,46.0,33.0,53.0,59.0
2017,0.67,3.4,240.0,2020,39.0,32.0,41.0,66.0
2017,0.67,3.4,240.0,2021,34.0,20.0,21.0,83.0
2017,0.67,3.4,240.0,2022,32.0,13.0,14.0,91.0
2017,0.67,3.4,240.0,2023,32.0,11.0,13.0,93.0
2018,6.15,4.9,240.0,2000,81.0,36.0,192.0,66.0
2018,6.15,4.9,240.0,2001,76.0,43.0,186.0,62.0
2018,6.15,4.9,240.0,2002,73.0,34.0,133.0,73.0
2018,6.15,4.9,240.0,2003,71.0,28.0,106.0,79.0
2018,6.15,4.9,240.0,2004,69.0,30.0,108.0,76.0
2018,6.15,4.9,240.0,2005,70.0,32.0,119.0,70.0
2018,6.15,4.9,240.0,2006,71.0,30.0,120.0,68.0
2018,6.15,4.9,240.0,2007,72.0,28.0,120.0,66.0
2018,6.15,4.9,240.0,2008,68.0,30.0,122.0,63.0
2018,6.15,4.9,240.0,2009,67.0,28.0,110.0,65.0
2018,6.15,4.9,240.0,2010,65.0,29.0,103.0,64.0
2018,6.15,4.9,240.0,2011,64.0,29.0,98.0,63.0
2018,6.15,4.9,240.0,2012,61.0,32.0,97.0,60.0
2018,6.15,4.9,240.0,2013,62.0,30.0,92.0,60.0
2018,6.15,4.9,240.0,2014,61.0,30.0,86.0,59.0
2018,6.15,4.9,240.0,2015,60.0,30.0,84.0,57.0
2018,6.15,4.9,240.0,2016,58.0,29.0,73.0,60.0
2018,6.15,4.9,240.0,2017,59.0,29.0,76.0,57.0
2018,6.15,4.9,240.0,2018,59.0,28.0,74.0,56.0
2018,6.15,4.9,240.0,2019,46.0,33.0,53.0,59.0
2018,6.15,4.9,240.0,2020,39.0,32.0,41.0,66.0
2018,6.15,4.9,240.0,2021,34.0,20.0,21.0,83.0
2018,6.15,4.9,240.0,2022,32.0,13.0,14.0,91.0
2018,6.15,4.9,240.0,2023,32.0,11.0,13.0,93.0
